sample_index,image_path,image_sha256,class_name,noisy_label,D3_STRICT_pred,B2_GCE07_pred,D3_STRICT_correct,B2_GCE07_correct,group,D3_STRICT_confidence,B2_GCE07_confidence,D3_STRICT_margin,B2_GCE07_margin,D3_STRICT_entropy,B2_GCE07_entropy,D3_STRICT_noisy_label_probability,B2_GCE07_noisy_label_probability,D3_STRICT_ce_loss,B2_GCE07_ce_loss,D3_STRICT_gce_q07,B2_GCE07_gce_q07,D3_STRICT_flip_pred,B2_GCE07_flip_pred,D3_STRICT_flip_pred_agree,B2_GCE07_flip_pred_agree,D3_STRICT_flip_jsd,B2_GCE07_flip_jsd,D3_STRICT_tta_pred,B2_GCE07_tta_pred,D3_STRICT_tta_correct,B2_GCE07_tta_correct,clip_flip_cosine,knn_label_agreement,knn_majority_label,knn_majority_fraction,knn_support_D3_STRICT_pred,knn_support_B2_GCE07_pred,nearest_train_similarity,mean_topk_similarity,prototype_label_similarity,prototype_top1_label,prototype_top1_similarity,prototype_second_similarity,prototype_margin,prototype_supports_noisy_label,prototype_similarity_D3_STRICT_pred,prototype_similarity_B2_GCE07_pred,dedup_metadata_available,cross_class_duplicate_conflict
5485,/home/lux1/noise/train/0265/d0b80575e36a4972b8d40d109bbcf4c4.jpg,16b7a2c48143f44850ff1c8ca13653cf373583554ff2504e6e711a10b1f90bf5,265,265,265,394,True,False,D3_STRICT_only_correct,0.4056204,0.5709552,0.25510898,0.31881937,2.148169,1.3653494,0.4056204,0.25213584,0.90233755,1.3777872,0.6689699,0.8840109,265,265,True,False,0.009652043,0.05834265,265,394,True,False,0.9892641,0.35,265,0.35,0.35,0.0,0.8781906,0.80875224,0.7355788,394,0.7504351,0.7446253,0.0058098435,False,0.7355788,0.7504351,True,False
5488,/home/lux1/noise/train/0265/e7117e0ba3d74771a2023e6f965246c5.jpg,f50a911ef5f36d4ee028eafb2f5bd5701f7d96a41feccca6259f538e96094801,265,265,265,318,True,False,D3_STRICT_only_correct,0.35940427,0.70396286,0.008838832,0.49595794,1.9763987,0.88892955,0.35940427,0.20800492,1.0233074,1.5701935,0.7306441,0.95263004,265,318,True,True,0.009215621,0.017801875,265,318,True,False,0.99526,0.1,318,0.4,0.1,0.4,0.9257593,0.8921609,0.89080375,318,0.9097058,0.8955171,0.014188707,False,0.89080375,0.9097058,True,False
5556,/home/lux1/noise/train/0269/40ba4a5b1942422ea1f998a119c3237d.jpg,9db7f458a380f97c12b882fd4001a19553c8e5d41e1f6cb1160eaf091ed52457,269,269,269,483,True,False,D3_STRICT_only_correct,0.37296882,0.86337173,0.18612187,0.8338756,2.766547,0.8317377,0.37296882,0.0036544579,0.9862605,5.6118073,0.71230805,1.4004604,269,483,True,True,0.041665785,0.0997206,269,483,True,False,0.98865384,0.0,98,0.1,0.0,0.1,0.85936886,0.80981654,0.67827445,483,0.76044804,0.7567327,0.0037153363,False,0.67827445,0.76044804,True,False
5565,/home/lux1/noise/train/0269/c24b673925a847e2a1ed457522376c5f.jpg,2e9b57c1bf8fb1bafdbb29e556ac621cdc65d92bae028a582f1d329ec7933584,269,269,269,310,True,False,D3_STRICT_only_correct,0.16753879,0.4255312,0.071651556,0.30420125,3.3535929,2.3585234,0.16753879,0.0683718,1.7865404,2.6827948,1.0195155,1.2101396,269,253,True,False,0.045026243,0.08296737,269,310,True,False,0.9895158,0.0,11,0.1,0.0,0.05,0.8813896,0.85549116,0.7744561,96,0.81349516,0.8115119,0.001983285,False,0.7744561,0.8031763,True,False
5665,/home/lux1/noise/train/0274/97f4c3009c874e7bb32ad0167a1a77a0.jpg,d38aadf7965b531f936a6d46320e6c6fe5c2424c81ffe4bab3577e8ecad30b4f,274,274,274,298,True,False,D3_STRICT_only_correct,0.108991906,0.14912255,0.013564549,0.04243405,3.4356008,2.9101763,0.108991906,0.105786994,2.2164817,2.2463279,1.1258258,1.1320852,261,298,False,True,0.029841177,0.035084024,261,298,False,False,0.9955309,0.3,274,0.3,0.3,0.05,0.92226636,0.88981897,0.8803108,280,0.899882,0.8985443,0.001337707,False,0.8803108,0.8985443,True,False
5677,/home/lux1/noise/train/0275/3079dee3b8e24bd995816e2eb4e0d154.jpg,e3ca49bc63b683036ec8ba7be59389be4dec732ca182bdc641ac0cea1b6acf59,275,275,275,105,True,False,D3_STRICT_only_correct,0.5290478,0.6546928,0.32726657,0.41175735,1.7861983,0.9993003,0.5290478,0.2429355,0.6366765,1.4149593,0.5137246,0.8979978,275,105,True,True,0.011266136,0.0045954115,275,105,True,False,0.9924239,0.4,275,0.4,0.4,0.1,0.90335006,0.8817113,0.8930193,105,0.8944213,0.8930193,0.0014019608,False,0.8930193,0.8944213,True,False
5703,/home/lux1/noise/train/0276/85645d00e7c94c5597914d7838167d44.jpg,a71a1be5ca9a06b96367fdccc8de8293d7f0dd613eee6b72a76c3c3d65292982,276,276,276,304,True,False,D3_STRICT_only_correct,0.44145247,0.35049176,0.19707896,0.029749185,1.743208,1.50246,0.44145247,0.21834415,0.8176849,1.5216827,0.62259805,0.9361908,276,276,True,False,0.03974648,0.10293693,276,276,True,True,0.972468,0.5,276,0.5,0.5,0.0,0.8151166,0.80585957,0.8279762,276,0.8279762,0.8277187,0.00025755167,True,0.8279762,0.8277187,True,False
5766,/home/lux1/noise/train/0279/60617f0987cf4191bda8536ee986ea75.jpg,52aee7f82a4962824da62322778d09204cb542580a486548a3f300c327f1db73,279,279,279,462,True,False,D3_STRICT_only_correct,0.3375904,0.5325136,0.020923823,0.25788203,2.1457667,1.434487,0.3375904,0.2746316,1.085922,1.2923249,0.7605737,0.8504391,462,462,False,True,0.055409543,0.05037939,462,462,False,False,0.90390426,0.05,301,0.2,0.05,0.2,0.86352366,0.8291426,0.8237257,301,0.8354364,0.82815826,0.0072781444,False,0.8237257,0.8187143,True,False
5781,/home/lux1/noise/train/0280/4fb8c46d18c54f90b0c73c69b3a9fe33.jpg,945172ed8a67fbbacd49377dc3f17879023d9f1f301a708b89afbea3a212637b,280,280,280,435,True,False,D3_STRICT_only_correct,0.49801165,0.25911257,0.40673128,0.01680477,2.4491992,2.336773,0.49801165,0.2423078,0.6971318,1.4175464,0.551632,0.8989578,280,435,True,True,0.032587685,0.050262295,280,435,True,False,0.9899295,0.15,245,0.15,0.15,0.0,0.8967694,0.88400954,0.9042956,435,0.90839905,0.9042956,0.004103422,False,0.9042956,0.90839905,True,False
5819,/home/lux1/noise/train/0282/0818b6822b6348f78413694bd524e1f8.jpg,d9c4504b3669afd36cff1b78c7091017f7eefce6404af74c3b11b0d19bccf543,282,282,282,13,True,False,D3_STRICT_only_correct,0.32597438,0.4577941,0.1566702,0.24594332,2.1280375,1.7170528,0.32597438,0.052438147,1.1209365,2.948121,0.7767474,1.247164,282,13,True,True,0.012070403,0.022182178,282,13,True,False,0.9902705,0.3,282,0.3,0.3,0.05,0.9338926,0.90078056,0.8925476,68,0.91498,0.90533775,0.009642243,False,0.8925476,0.90366465,True,False
5918,/home/lux1/noise/train/0286/dced1fa6433549c0a5960800ea1ea09d.jpg,69710209fbea41422aff3bba61351909619d4664cdd1103acddbcac02e4285f8,286,286,286,256,True,False,D3_STRICT_only_correct,0.25457636,0.4359027,0.025272489,0.27101892,2.4769273,2.2440782,0.25457636,0.06600585,1.3681545,2.7180119,0.88032657,1.2154586,256,256,False,True,0.031612314,0.07055177,286,256,True,False,0.94912016,0.05,150,0.1,0.05,0.0,0.79010427,0.76521915,0.7200604,160,0.75378937,0.75353694,0.00025242567,False,0.7200604,0.7204268,True,False
5935,/home/lux1/noise/train/0287/5cddfc47687a447e93403a7463f11c62.jpg,39a39fe207502e08322ca004576b79784444b84900c059b3043d338a772c5620,287,287,287,153,True,False,D3_STRICT_only_correct,0.2627717,0.45872653,0.023902014,0.15253559,2.2809556,1.5034657,0.2627717,0.30619094,1.3364697,1.1835464,0.86803097,0.8046978,153,153,False,True,0.03404963,0.063286535,153,153,False,False,0.99271953,0.0,111,0.2,0.0,0.2,0.93993485,0.9187337,0.92018235,153,0.92385995,0.92018235,0.0036776066,False,0.92018235,0.92385995,True,False
5954,/home/lux1/noise/train/0288/94ca279d413742888932d49313713590.jpg,b39531bc92d0198beea6ff38a5116bff7ad63d6be14118484809fd0fe727f63d,288,288,288,435,True,False,D3_STRICT_only_correct,0.25934675,0.4042966,0.07280159,0.1481801,2.7860637,1.6858771,0.25934675,0.2561165,1.3495893,1.3621228,0.8731553,0.87800694,435,435,False,True,0.045644924,0.037430394,435,435,False,False,0.98443806,0.3,288,0.3,0.3,0.05,0.9102032,0.89391375,0.85208416,305,0.89447427,0.88558686,0.00888741,False,0.85208416,0.8654344,True,False
6008,/home/lux1/noise/train/0291/17779994dce34717b53c66fa2dc06e16.jpg,dc6d2c9e69aabb55c40d0cdc8019991d3d63c23f1bb9d34eeeb043ee943e224c,291,291,291,212,True,False,D3_STRICT_only_correct,0.27599862,0.2552337,0.13157932,0.04733184,2.895813,2.7493966,0.27599862,0.0002902217,1.2873595,8.144865,0.84842616,1.4237982,291,212,True,True,0.014375768,0.01620546,291,212,True,False,0.9861056,0.25,291,0.25,0.25,0.05,0.9747828,0.9307512,0.51088554,212,0.64866346,0.6469313,0.0017321706,False,0.51088554,0.64866346,True,False
6040,/home/lux1/noise/train/0292/aa8e09fd4c0f46f0ac996d70e75a97e5.jpg,0c70bff42b83bb30fff9288f4c88b5f9b8dec99da1b2cf5351b133455fda1958,292,292,292,246,True,False,D3_STRICT_only_correct,0.17720903,0.23748346,0.09649642,0.08438744,3.7729788,2.7377186,0.17720903,0.0015068706,1.7304252,6.4977202,1.0031278,1.4134513,292,162,True,False,0.023691166,0.031551786,292,162,True,False,0.98931366,0.1,36,0.1,0.1,0.05,0.8457943,0.80801505,0.7026094,36,0.8391533,0.8311298,0.0080235,False,0.7026094,0.7836199,True,False
6084,/home/lux1/noise/train/0294/b75e7ced86ec4ec18dc738bd642182b6.jpg,eca284f59cbcd5c00fcad09e18ce12a5f5179498d0abd8be83ded756b1cd6d6d,294,294,294,416,True,False,D3_STRICT_only_correct,0.32388958,0.42184275,0.047977477,0.092892736,2.3898036,1.4959592,0.32388958,0.32895002,1.1273526,1.1118495,0.7796683,0.77258795,294,294,True,False,0.019446641,0.0150424745,294,416,True,False,0.9832249,0.1,397,0.45,0.1,0.1,0.97681755,0.947399,0.876113,343,0.88717526,0.88305277,0.0041224957,False,0.876113,0.8768357,True,False
6090,/home/lux1/noise/train/0294/ec24c15e2ac64bf5a89ff0e7d7af8989.jpg,62f9b8b820ace8fdfae7e3d19f60d9de2050320f63de24b5e885c69f09810c7a,294,294,294,472,True,False,D3_STRICT_only_correct,0.5104775,0.5237182,0.20338798,0.14560956,1.6195636,1.2100285,0.5104775,0.37810862,0.6724087,0.9725738,0.5363234,0.7054128,294,294,True,False,0.039633594,0.07919146,294,294,True,True,0.97218275,0.1,472,0.4,0.1,0.4,0.9298072,0.9153991,0.831371,472,0.84561235,0.8347481,0.010864258,False,0.831371,0.84561235,True,False
6130,/home/lux1/noise/train/0296/d4489a521dd0417097bda1ac498625eb.jpg,7d036651109899c41012d73f0e9869a611074389171524d086b14293fa14188e,296,296,296,9,True,False,D3_STRICT_only_correct,0.5465033,0.8990585,0.14372224,0.80307627,1.0137181,0.35352215,0.5465033,0.095982276,0.60421497,2.3435917,0.49269846,1.1515995,296,9,True,True,0.009926088,0.007217221,296,9,True,False,0.99162835,0.6,296,0.6,0.6,0.3,0.9428149,0.86843175,0.8679355,9,0.8808248,0.8679355,0.012889326,False,0.8679355,0.8808248,True,False
6152,/home/lux1/noise/train/0297/efcd893ecf944e0ba9cb74abb1fab738.jpg,e95a2d365ba5c5039add77e7d0365aec8bcd6e704959b0c5d71d64b2b453ece7,297,297,297,123,True,False,D3_STRICT_only_correct,0.2571062,0.42787468,0.05647908,0.04307252,2.6436021,1.4485877,0.2571062,0.38480216,1.358266,0.955026,0.8765185,0.6964751,123,123,False,True,0.02789849,0.05674306,123,123,False,False,0.9918216,0.2,152,0.2,0.2,0.1,0.8888219,0.87191916,0.8656824,485,0.8750686,0.8730882,0.001980424,False,0.8656824,0.8668334,True,False
6207,/home/lux1/noise/train/0300/c2ee62f4ee9446a6b53095f432853cf1.jpg,29f6f3c62be1a82b979e07ff1a8dfb1c953cb66f47fd7036d41ac9cedc576d40,300,300,300,203,True,False,D3_STRICT_only_correct,0.33368674,0.5269346,0.10375328,0.18742728,1.9405854,1.1989675,0.33368674,0.33950734,1.0975527,1.0802597,0.76599,0.75792074,300,203,True,True,0.0057979794,0.006174229,300,203,True,False,0.9901187,0.15,203,0.5,0.15,0.5,0.93866014,0.9334402,0.9450673,203,0.94971234,0.94821185,0.0015004873,False,0.9450673,0.94971234,True,False
6239,/home/lux1/noise/train/0302/7099bc96c8d64c68ab08731c3602c8f9.jpg,0cb5ce496213f071d2317302681aa7d869d45d98bb340a0cc9802dc6f493da99,302,302,302,409,True,False,D3_STRICT_only_correct,0.44302747,0.52708316,0.26907128,0.35458273,2.170578,1.9483473,0.44302747,0.000109977875,0.8141235,9.1152315,0.6205862,1.4261514,422,409,False,True,0.15018791,0.03209529,422,409,False,False,0.96367353,0.1,130,0.2,0.1,0.1,0.9111695,0.8665856,0.86444646,409,0.895268,0.893209,0.0020590425,False,0.86444646,0.895268,True,False
6250,/home/lux1/noise/train/0302/e15f6b9df5ca45bc90ee5b42041cce90.jpg,0d0efb5e4ab1bf15ba87c12451f84b427e28e6111f71d9f2c75b496804e1dcc3,302,302,302,265,True,False,D3_STRICT_only_correct,0.7682455,0.27147403,0.73359,0.20182706,1.4925679,3.4443817,0.7682455,0.06964697,0.26364592,2.6643162,0.24074776,1.2072959,302,265,True,True,0.014943488,0.062228188,302,265,True,False,0.9789354,0.1,282,0.1,0.1,0.0,0.8098165,0.799301,0.82083094,396,0.8335996,0.82083094,0.012768686,False,0.82083094,0.77938044,True,False
6258,/home/lux1/noise/train/0303/3c5e6fd0596845a7873590be1947ca6d.jpg,320cde8a1429c37afaa9fcb96e7022b2ccda8fb1877e38ddd4f9e48c49107657,303,303,303,467,True,False,D3_STRICT_only_correct,0.2897838,0.4382197,0.073776364,0.25852633,2.862228,1.8529818,0.2897838,0.17969336,1.23862,1.7165034,0.82829154,0.99896145,303,303,True,False,0.030552212,0.026606932,303,467,True,False,0.9932294,0.0,467,0.2,0.0,0.2,0.9114108,0.90120965,0.8423245,467,0.9023119,0.89871347,0.0035984516,False,0.8423245,0.9023119,True,False
6289,/home/lux1/noise/train/0304/d7a0a2856e1648ee86f3510d658c9bc6.jpg,98f35acb4f277217818b801075f7a06c71b8a9389076e5f2a91b098525593bee,304,304,304,243,True,False,D3_STRICT_only_correct,0.3727431,0.5097731,0.01820162,0.17013821,1.361673,1.0952997,0.3727431,0.33963487,0.9868658,1.0798842,0.7126115,0.75774443,243,243,False,True,0.00833836,0.02147593,243,243,False,False,0.9908503,0.2,243,0.3,0.2,0.3,0.9223199,0.89638984,0.9181582,243,0.9235982,0.9181582,0.0054399967,False,0.9181582,0.9235982,True,False
6290,/home/lux1/noise/train/0304/d8c9ef4bcaa747bda73ef5a10f2798e9.jpg,6e9b274541f23ee35f32f55ffa8447ebd319ed9e3db8c11a3ce3d0f74313d049,304,304,304,243,True,False,D3_STRICT_only_correct,0.48412934,0.6073582,0.051235378,0.23200196,1.1460311,0.77724993,0.48412934,0.37535626,0.72540313,0.9798797,0.568816,0.70910174,243,243,False,True,0.0060532843,0.013988528,304,243,True,False,0.9869533,0.2,243,0.35,0.2,0.35,0.870841,0.85739785,0.8989254,304,0.8989254,0.89606774,0.002857685,True,0.8989254,0.89606774,True,False
6321,/home/lux1/noise/train/0306/78d89ac588864141b73c4132103e5585.jpg,a872d4d2558a66e304ff087d5c15862f109fcfa6cdf326b384c724ae197b2b34,306,306,306,112,True,False,D3_STRICT_only_correct,0.3069172,0.41929433,0.081366494,0.3381378,2.611082,2.400594,0.3069172,0.063868046,1.1811773,2.750936,0.80366236,1.220314,267,112,False,True,0.028592404,0.028668687,267,112,False,False,0.99413204,0.0,425,0.4,0.0,0.0,0.8907801,0.86561507,0.82200754,332,0.8546263,0.8413473,0.013279021,False,0.82200754,0.8170042,True,False
6332,/home/lux1/noise/train/0306/d3fe160e8791406db71db131b774597b.jpg,4445a22fd59107bc52f5ec8f566503f6f0f204d5fd0d72f65bd0224b87318d49,306,306,306,141,True,False,D3_STRICT_only_correct,0.25576207,0.52133054,0.063459516,0.33270717,2.655334,1.7060066,0.25576207,0.18862337,1.3635076,1.6680031,0.8785403,0.9841257,306,141,True,True,0.007999287,0.008847186,306,141,True,False,0.9959282,0.15,258,0.15,0.15,0.1,0.90032244,0.8677061,0.79797065,258,0.8295343,0.81516343,0.014370859,False,0.79797065,0.81516343,True,False
6359,/home/lux1/noise/train/0308/312639889b614c3ca6e716d7bb549f79.jpg,f4b7a5f9d0c03f7fc20424eca9186332cc218ba81e675e585dd1072ae41398ae,308,308,308,371,True,False,D3_STRICT_only_correct,0.53370845,0.65557164,0.24989313,0.38338426,1.558058,0.94387794,0.53370845,0.27218738,0.62790555,1.3012645,0.50809044,0.85404557,308,308,True,False,0.06512701,0.14846659,308,308,True,True,0.9938021,0.25,371,0.35,0.25,0.35,0.92321295,0.9031142,0.90484166,371,0.9122024,0.90484166,0.0073607564,False,0.90484166,0.9122024,True,False
6399,/home/lux1/noise/train/0310/1c3ac3221b4c4839995842968eb054ed.jpg,1487179d81f66e7e12609666a0c6f5fc95a596affd0d5b44e38f3a557acb53cc,310,310,310,164,True,False,D3_STRICT_only_correct,0.40154198,0.4640202,0.22518578,0.22221723,2.1086292,1.6842444,0.40154198,0.24180296,0.91244316,1.4196322,0.6743244,0.89973044,310,310,True,False,0.01787463,0.021331724,310,164,True,False,0.9887453,0.2,164,0.5,0.2,0.5,0.9120443,0.83516157,0.8141992,164,0.84377915,0.8250521,0.018727064,False,0.8141992,0.84377915,True,False
6453,/home/lux1/noise/train/0312/8d2feecc684741a9a82b70bd445e8a9c.jpg,bc39ed71b7c896cb10c15204d57f99f2449193eb0926dce316bf8573d8bf0653,312,312,312,150,True,False,D3_STRICT_only_correct,0.25761625,0.6679639,0.039531186,0.5439058,2.3223624,1.1097125,0.25761625,0.1182613,1.3562841,2.1348586,0.8757521,1.1080244,400,400,False,False,0.041118868,0.1022254,312,150,True,False,0.99315184,0.15,150,0.45,0.15,0.45,0.9021555,0.8629962,0.8762453,150,0.891488,0.8762453,0.015242696,False,0.8762453,0.891488,True,False
6511,/home/lux1/noise/train/0315/71c3fb59657247789a3e84c07cc3fac4.jpg,67b0c01fbbb440edde97755c74f36411c929975d6d06c575da7af8c24a0dd96e,315,315,315,108,True,False,D3_STRICT_only_correct,0.12463326,0.48265868,0.053900026,0.35560453,4.016003,2.3280773,0.12463326,0.097547725,2.0823798,2.3274136,1.09603,1.1484451,315,298,True,False,0.02866273,0.06924095,315,108,True,False,0.9831504,0.05,5,0.1,0.05,0.05,0.8576107,0.845922,0.8330057,108,0.8578968,0.853956,0.0039408207,False,0.8330057,0.8578968,True,False
6517,/home/lux1/noise/train/0315/ab0009b38ab2474786094b14ce4d6845.jpg,e72de5039499abe3cfaa8af9078542e6614d967d9091f14e9e3dbacfeef12005,315,315,315,250,True,False,D3_STRICT_only_correct,0.26281333,0.3645858,0.089429125,0.10014111,2.7932923,2.0831735,0.26281333,0.09317223,1.3363113,2.3733056,0.8679688,1.157301,315,250,True,True,0.031878073,0.051072344,315,250,True,False,0.989927,0.15,134,0.15,0.15,0.05,0.8705068,0.8496113,0.8374263,178,0.84255385,0.83992875,0.0026251078,False,0.8374263,0.83444726,True,False
6544,/home/lux1/noise/train/0317/1255e9d0ceaa4559a2f39fe38eb2fffb.jpg,1bc2397be979615426180fd2b5f99904ad6a4e8021d9162dc2b16cac46b8917f,317,317,317,207,True,False,D3_STRICT_only_correct,0.45824358,0.533854,0.09562829,0.35454127,1.4042995,1.3541448,0.45824358,0.17931274,0.7803544,1.7186239,0.60125923,0.9995987,207,207,False,True,0.04322079,0.07241125,207,207,False,False,0.9951246,0.25,317,0.25,0.25,0.15,0.9431482,0.88868666,0.88133186,179,0.89096004,0.8867438,0.0042162538,False,0.88133186,0.88282466,True,False
6614,/home/lux1/noise/train/0320/7c0aac5851154e06bb75a53a1a76b21a.jpg,af85f2bce4f63214e16ada15daa25272fc7703b09079d89d2849a1840957a6fa,320,320,320,9,True,False,D3_STRICT_only_correct,0.26633835,0.39680603,0.17166601,0.30498138,3.6393042,2.660132,0.26633835,0.0033792916,1.3229878,5.690089,0.86271596,1.4019593,320,154,True,False,0.04110639,0.10045754,320,9,True,False,0.98838556,0.15,438,0.2,0.15,0.15,0.9179609,0.8414494,0.6808223,176,0.81322825,0.812029,0.0011992455,False,0.6808223,0.78268397,True,False
6618,/home/lux1/noise/train/0320/a2cae9d5990a4d83a413b3ffec74f706.jpg,fad4d9a972588f0d8ff35d265979a7ce07c6108df66a77af15675daa14ffe68a,320,320,320,212,True,False,D3_STRICT_only_correct,0.6513605,0.46207115,0.5599431,0.006942421,1.71889,1.0883088,0.6513605,0.45512873,0.42869204,0.787175,0.37034905,0.60519975,320,320,True,False,0.049035512,0.13326436,320,320,True,True,0.98598623,0.45,320,0.45,0.45,0.2,0.8127861,0.78994286,0.8254241,320,0.8254241,0.8226177,0.0028063655,True,0.8254241,0.8226177,True,False
6638,/home/lux1/noise/train/0321/a88b1bf4af714ca8bdacffd7ff060001.jpg,d980b38c7d6404386a0f821f95d119a5cee1eb03a8e0ce9920e66cd79f7865fb,321,321,321,377,True,False,D3_STRICT_only_correct,0.32344225,0.6536498,0.1994479,0.5655259,2.7149591,1.4914665,0.32344225,0.043921042,1.1287347,3.1253617,0.78029585,1.2683307,321,377,True,True,0.022896904,0.028665267,321,377,True,False,0.98980725,0.1,477,0.25,0.1,0.0,0.879255,0.86569184,0.7932059,377,0.80170745,0.79744774,0.0042597055,False,0.7932059,0.80170745,True,False
6639,/home/lux1/noise/train/0321/abbc1d06503f429f9a3f8d37f368f184.jpg,5460148a93c9ab0b4e0038a22a778e57a997352e3dfec609e1cf27f65013a5e9,321,321,321,485,True,False,D3_STRICT_only_correct,0.391274,0.47694707,0.19682781,0.019418806,2.1078157,1.0301545,0.391274,0.008603077,0.93834716,4.7556353,0.6878777,1.3773844,112,112,False,False,0.040504973,0.11227982,321,112,True,False,0.98254,0.05,485,0.3,0.05,0.3,0.91925436,0.88803846,0.8628246,224,0.87987614,0.8769955,0.0028806329,False,0.8628246,0.8740436,True,False
6651,/home/lux1/noise/train/0322/3753b2d8da6548b681a7259f4f4fd084.jpg,679f28959793f345af9c0039595d759559032a8230b7ea39b2ed514f603b3c79,322,322,322,296,True,False,D3_STRICT_only_correct,0.4436572,0.41951385,0.36057627,0.11518863,2.8929098,2.0463223,0.4436572,0.30432522,0.81270313,1.1896584,0.61978245,0.8073613,322,296,True,True,0.01764258,0.048998117,322,296,True,False,0.99208754,0.4,322,0.4,0.4,0.05,0.8962298,0.84999144,0.8638715,322,0.8638715,0.8571222,0.006749332,True,0.8638715,0.8490067,True,False
6688,/home/lux1/noise/train/0324/1ccd1a3eca0243ba8d06a162740a8a4e.jpg,c2b5ce4f2c85e5d5663749562951adfbeea86fa23a29087df27e1ed96bcb2718,324,324,324,145,True,False,D3_STRICT_only_correct,0.12572952,0.45257294,0.011904068,0.32206327,4.078593,2.4803934,0.12572952,0.012405075,2.0736225,4.3896494,1.0939852,1.362438,24,24,False,False,0.12580961,0.22965527,24,24,False,False,0.9595124,0.05,24,0.15,0.05,0.05,0.9979414,0.8922097,0.5324751,379,0.6090087,0.5976896,0.011319101,False,0.5324751,0.52438194,True,False
6695,/home/lux1/noise/train/0324/6f71ff304d1d4dba80f81ca9524ff645.jpg,8e91db9b9377831cd8e265e2cf6cd2f26728b7a2b7ad9e3d1b0fb76f62384945,324,324,324,363,True,False,D3_STRICT_only_correct,0.3906134,0.39529353,0.09252736,0.011264205,1.7108054,1.4156986,0.3906134,0.38402933,0.94003695,0.9570363,0.6887533,0.69750464,363,363,False,True,0.037078235,0.06475873,363,363,False,False,0.9904919,0.2,324,0.2,0.2,0.15,0.91513896,0.89291734,0.9028208,324,0.9028208,0.8909313,0.011889517,True,0.9028208,0.8909313,True,False
6701,/home/lux1/noise/train/0324/e4a09bde2c864436be70ff1fea2de50a.jpg,4de48fc00a7bc064a90b9503e46916c9e219f41692bfcaf66b3f3acac2e5e7e4,324,324,324,401,True,False,D3_STRICT_only_correct,0.52385175,0.5360328,0.13428968,0.14111856,1.1105607,0.96232325,0.52385175,0.39491424,0.64654654,0.9290866,0.5200235,0.68306065,401,401,False,True,0.006037877,0.005963979,324,401,True,False,0.99259883,0.25,401,0.4,0.25,0.4,0.90728706,0.88699466,0.859551,492,0.88428897,0.8795062,0.004782796,False,0.859551,0.8795062,True,False
6740,/home/lux1/noise/train/0326/b015da10cb044ee68d3cd914974188bb.jpg,1832c9e222a83d7a7b0e1dad4900326757017e42bcf2f57c54f9c0c01e7ad54a,326,326,326,310,True,False,D3_STRICT_only_correct,0.67108303,0.7423233,0.64155686,0.6729617,2.085611,1.3916403,0.67108303,0.010101908,0.39886236,4.595031,0.3480203,1.3712939,326,310,True,True,0.029477734,0.03918967,326,310,True,False,0.97523904,0.2,310,0.25,0.2,0.25,0.83002394,0.7786649,0.54115766,176,0.5953259,0.5905246,0.0048012733,False,0.54115766,0.48498145,True,False
6750,/home/lux1/noise/train/0327/26e3c7f13038407f8311ca3e41b74e6a.jpg,c948d77996e147047f31c59c51e8f2475ed62486d660aee5e406552e77455a4c,327,327,327,475,True,False,D3_STRICT_only_correct,0.27694157,0.5571021,0.016399264,0.34735733,2.69687,1.4750061,0.27694157,0.20974475,1.2839488,1.5618639,0.8470394,0.94984686,419,475,False,True,0.15603481,0.11081886,475,475,False,False,0.9128433,0.05,356,0.4,0.05,0.15,0.88803047,0.86757374,0.7937487,475,0.82297444,0.8064864,0.016488016,False,0.7937487,0.82297444,True,False
6823,/home/lux1/noise/train/0330/93272f8855014ca5baed2b7e235f1c26.jpg,7ee0c605053e1192fce5e5edada2efe4fd65ceeda681da7e85404e48e1e1eb8d,330,330,330,325,True,False,D3_STRICT_only_correct,0.15895928,0.30073518,0.052778132,0.13361658,3.4675546,2.489769,0.15895928,0.0021601883,1.8391072,6.13756,1.0342939,1.4091158,330,165,True,False,0.027356958,0.049752332,330,325,True,False,0.9903089,0.0,178,0.2,0.0,0.1,0.88718337,0.85414153,0.7967003,178,0.86706424,0.8541265,0.012937725,False,0.7967003,0.8342284,True,False
6832,/home/lux1/noise/train/0331/03918dbdc44b40eda7474442efdd330b.jpg,2a8c828a09d1b7977e535d04f80b16ab46df1fef151bb3e2eb203e2e55168a55,331,331,331,336,True,False,D3_STRICT_only_correct,0.222426,0.2421318,0.015810087,0.05887854,2.9282296,2.3472197,0.222426,0.18325326,1.5031608,1.6968862,0.9297652,0.9930213,331,331,True,False,0.058209017,0.077632815,331,331,True,True,0.9755814,0.05,417,0.4,0.05,0.05,0.9145241,0.89747363,0.8450539,40,0.8982755,0.89726967,0.0010058284,False,0.8450539,0.874509,True,False
6873,/home/lux1/noise/train/0333/12d785b62efe4ded868cceca0178b65d.jpg,5ed60d0751d178465ac92e52db92d2e2028e472be98db65fbc23007ab348eb37,333,333,333,25,True,False,D3_STRICT_only_correct,0.41157064,0.43388745,0.18064341,0.23862636,1.769618,1.5485547,0.41157064,0.19526109,0.88777465,1.6334177,0.66118693,0.97323436,333,25,True,True,0.00652878,0.005933108,333,25,True,False,0.9957798,0.3,333,0.3,0.3,0.25,0.89822,0.89029866,0.8957763,25,0.9002798,0.8957763,0.004503548,False,0.8957763,0.9002798,True,False
