sample_index,image_path,image_sha256,class_name,noisy_label,D3_STRICT_pred,B2_GCE07_pred,D3_STRICT_correct,B2_GCE07_correct,group,D3_STRICT_confidence,B2_GCE07_confidence,D3_STRICT_margin,B2_GCE07_margin,D3_STRICT_entropy,B2_GCE07_entropy,D3_STRICT_noisy_label_probability,B2_GCE07_noisy_label_probability,D3_STRICT_ce_loss,B2_GCE07_ce_loss,D3_STRICT_gce_q07,B2_GCE07_gce_q07,D3_STRICT_flip_pred,B2_GCE07_flip_pred,D3_STRICT_flip_pred_agree,B2_GCE07_flip_pred_agree,D3_STRICT_flip_jsd,B2_GCE07_flip_jsd,D3_STRICT_tta_pred,B2_GCE07_tta_pred,D3_STRICT_tta_correct,B2_GCE07_tta_correct,clip_flip_cosine,knn_label_agreement,knn_majority_label,knn_majority_fraction,knn_support_D3_STRICT_pred,knn_support_B2_GCE07_pred,nearest_train_similarity,mean_topk_similarity,prototype_label_similarity,prototype_top1_label,prototype_top1_similarity,prototype_second_similarity,prototype_margin,prototype_supports_noisy_label,prototype_similarity_D3_STRICT_pred,prototype_similarity_B2_GCE07_pred,dedup_metadata_available,cross_class_duplicate_conflict
4601,/home/lux1/noise/train/0222/fb846ba2f2eb4b5d86a8f3563c048b9f.jpg,009400e6206471478791653f61ef501145a23c7cf9d6f060b84e41034069f277,222,222,380,380,False,False,both_wrong,0.47292194,0.57045865,0.29575938,0.22599289,2.192483,1.0835711,0.07649034,0.028133234,2.570591,3.5708036,1.1922916,1.3112559,380,55,True,False,0.007901099,0.030419089,380,380,False,False,0.9949453,0.1,55,0.5,0.2,0.2,0.9067773,0.8697859,0.8633217,55,0.8830251,0.8743226,0.008702517,False,0.8671832,0.8671832,True,False
4607,/home/lux1/noise/train/0223/24683bd386194981a27a0ca0a0331dc6.jpg,3fec7985b0849f81be095870c0d3a5e5d1e9f703b2baf596cc509dd9e258edaf,223,223,373,373,False,False,both_wrong,0.62193847,0.8336003,0.39334512,0.73090523,1.2994443,0.6805685,0.030419061,0.018946065,3.4926858,3.966159,1.3046621,1.3396175,373,373,True,True,0.010090332,0.009864692,373,373,False,False,0.99589586,0.15,130,0.2,0.05,0.05,0.91616344,0.89727867,0.89838064,373,0.91491556,0.9090333,0.005882263,False,0.91491556,0.91491556,True,False
4610,/home/lux1/noise/train/0223/40d8d9f544e04d008980cbb4210a8a2a.jpg,21f5484c295c8f1451ad311702688533a71b1af02c1a2b1e0011082c539f52e0,223,223,1,1,False,False,both_wrong,0.50581443,0.30204332,0.36910218,0.007103443,2.360042,1.9997624,0.0028362526,0.0005136002,5.8652716,7.574065,1.4050305,1.4214537,1,184,True,False,0.020140778,0.06791197,1,184,False,False,0.9761285,0.0,73,0.1,0.0,0.0,0.8507376,0.8029665,0.69550174,160,0.7605455,0.7548324,0.005713105,False,0.6927244,0.6927244,True,False
4620,/home/lux1/noise/train/0223/913c1e5ccdeb46b295eb00320487be69.jpg,3bdd84a1368ecebc240766530937690f87e127dbf98a8c6ca21a77fd0ce7298b,223,223,47,47,False,False,both_wrong,0.537305,0.4195849,0.4324269,0.17394012,2.1349256,1.9265542,0.104878105,0.033208027,2.2549565,3.4049635,1.1338706,1.2968149,47,47,True,True,0.027587535,0.07561543,47,47,False,False,0.99114025,0.15,213,0.15,0.0,0.0,0.89544636,0.8845466,0.88354903,279,0.89786315,0.89497805,0.0028851032,False,0.89497805,0.89497805,True,False
4627,/home/lux1/noise/train/0224/3354d65dc34745e79ead5a94e80d4804.jpg,178713a3ef1e4f62f396c219a3774d80971fee939ce9ae6cff47405a3c12652a,224,224,72,72,False,False,both_wrong,0.41870362,0.5069553,0.25596225,0.41813296,2.6601348,2.2389266,0.021288384,0.000298366,3.8495936,8.117189,1.3320549,1.4237049,72,72,True,True,0.024731055,0.04513237,72,72,False,False,0.9860459,0.05,72,0.15,0.15,0.15,0.7926507,0.7855544,0.7135956,178,0.7835295,0.782174,0.0013555288,False,0.782174,0.782174,True,False
4636,/home/lux1/noise/train/0224/a571891a99e1447eb8efbd6d1bb0ca68.jpg,84da695aa9b51d3d49893623d0f99e4ea21da73c69a2e52ef9120bd404dbd5ba,224,224,146,146,False,False,both_wrong,0.4175805,0.8061848,0.13413876,0.6884846,2.224705,0.84148693,0.024647156,3.5982487e-06,3.703094,12.535064,1.3216318,1.4283506,146,146,True,True,0.045743145,0.047578536,146,146,False,False,0.9842079,0.15,412,0.2,0.15,0.15,0.92588335,0.903609,0.68449455,146,0.880476,0.82967097,0.050805032,False,0.880476,0.880476,True,False
4637,/home/lux1/noise/train/0224/b38ce94a67e9498cb9800bafdaa30688.jpg,d727607be01ac4c50311fd582ae9700f691c3a22064b5a9f2e4b16b63bd5511b,224,224,31,31,False,False,both_wrong,0.754366,0.55739015,0.636512,0.15474802,1.0997576,0.89630353,0.04917423,0.023810789,3.0123854,3.7376165,1.2551438,1.3241851,31,31,True,True,0.013392392,0.047608487,31,31,False,False,0.9865473,0.15,76,0.25,0.2,0.2,0.8878908,0.8673011,0.8343845,31,0.8644066,0.8493691,0.015037477,False,0.8644066,0.8644066,True,False
4641,/home/lux1/noise/train/0224/d35c873ba0694165ab3ac5e39ec92cfb.jpg,dbd24beaa9bc46d85c30d61375235f71744838ac68bc511e5c61f55ea701781b,224,224,245,245,False,False,both_wrong,0.3130619,0.71650666,0.24836716,0.6617976,3.572183,1.5194217,0.0050418023,0.0001086214,5.289992,9.127642,1.3933578,1.4261724,245,245,True,True,0.02739508,0.02328255,245,245,False,False,0.9903067,0.05,235,0.15,0.0,0.0,0.934202,0.91028845,0.81743187,235,0.89609396,0.8899886,0.0061053634,False,0.8899886,0.8899886,True,False
4642,/home/lux1/noise/train/0224/d3b98c4c3af04ffc8a7615d9838bd223.jpg,9bc319373a7b0527a42a14ae006efac4d3bb103ab91b0a956cd6b7372605a0d2,224,224,337,337,False,False,both_wrong,0.18478413,0.8712949,0.09002355,0.8002953,4.0325813,0.62419647,0.00014560096,8.2825e-06,8.8346405,11.701365,1.4256262,1.4281754,476,337,False,True,0.05933208,0.09536387,337,337,False,False,0.9712466,0.0,337,0.15,0.15,0.15,0.98684657,0.97913635,0.46239266,379,0.5781488,0.55213106,0.026017725,False,0.5099684,0.5099684,True,False
4643,/home/lux1/noise/train/0224/f03a418e67da4a7b86ab3fad4b66677b.jpg,0296dfdee32c904bbd8a4475f0e0a40ae447adb8092108cd83c45fb53a72edb7,224,224,350,350,False,False,both_wrong,0.3027386,0.33559865,0.23123984,0.2266652,3.2358522,2.5833912,0.0046986653,0.0035844892,5.360477,5.6311393,1.3950529,1.4008381,350,350,True,True,0.036886137,0.03193034,350,350,False,False,0.98702586,0.05,350,0.25,0.25,0.25,0.9030489,0.88718414,0.85971737,350,0.9006083,0.89870256,0.0019057393,False,0.9006083,0.9006083,True,False
4664,/home/lux1/noise/train/0226/080bac121c8c402d80a164b6954a2e85.jpg,4613e00883cf92eefb3931f74db3ddbde6047b82290d65e2c244af16eab2fdd6,226,226,439,331,False,False,both_wrong,0.23853698,0.40343738,0.079758435,0.087367386,2.8586135,1.802361,0.015260769,0.001856997,4.18247,6.2887945,1.3521165,1.4110701,439,439,True,False,0.022842446,0.01956702,439,331,False,False,0.99208206,0.0,396,0.15,0.1,0.1,0.88862807,0.86932313,0.85314953,439,0.8794919,0.86147124,0.01802069,False,0.8794919,0.8391911,True,False
4666,/home/lux1/noise/train/0226/12175e5cf5834809b53a560336e81b6d.jpg,59b22ab0ecb1ec733192ac286a97f96a345eab40fc7250a5c84b582728f75aa3,226,226,134,134,False,False,both_wrong,0.3542021,0.42123175,0.09894216,0.2120931,2.23996,1.6532742,0.029238982,0.0014005168,3.5322523,6.570914,1.3080468,1.4142065,134,134,True,True,0.006242849,0.00789769,134,134,False,False,0.99624,0.0,72,0.35,0.1,0.1,0.91638595,0.8833145,0.8454661,72,0.89599097,0.88751,0.008480966,False,0.8824198,0.8824198,True,False
4671,/home/lux1/noise/train/0226/5d7e6c0a2d414d1f9710d139be8c0d12.jpg,26be2071b5518c64fb2956f0b9f7beba8834e6dfb67fbda310d8120caeeb837a,226,226,108,110,False,False,both_wrong,0.4042209,0.5234963,0.31536037,0.39118546,2.6759841,1.8741262,0.0011911939,8.172783e-05,6.732799,9.412116,1.4157455,1.4266055,108,110,True,True,0.009546073,0.02988251,108,110,False,False,0.99656826,0.0,110,0.3,0.05,0.3,0.9177432,0.9001447,0.81258,110,0.89711654,0.89252025,0.004596293,False,0.8900725,0.89711654,True,False
4672,/home/lux1/noise/train/0226/67d40bef0c364fa1a3fe5c750ffc22da.jpg,95346f497757988b95f83f2e37a2c96881a08491165221b3739e0082153ffbc2,226,226,84,84,False,False,both_wrong,0.418239,0.98060834,0.25047374,0.97284764,2.4780316,0.15013342,0.027773166,3.7449165e-05,3.583685,10.192526,1.3123089,1.427433,84,84,True,True,0.027053725,0.0034224805,84,84,False,False,0.9925504,0.0,84,0.3,0.3,0.3,0.9035621,0.8454482,0.79765034,75,0.83707917,0.83680636,0.00027281046,False,0.83680636,0.83680636,True,False
4674,/home/lux1/noise/train/0226/7e50576b420545739baa97b0fda9a894.jpg,32f9d210c5de508c6d20f82fc375275c5436e37a390aba690e1522a153c48132,226,226,88,88,False,False,both_wrong,0.3414355,0.8440421,0.18328027,0.75425464,2.4633322,0.6790384,3.418052e-05,3.6819768e-07,10.2838545,14.814646,1.4275035,1.4285266,88,88,True,True,0.04774309,0.017206479,88,88,False,False,0.98288345,0.0,55,0.35,0.2,0.2,0.9246762,0.8838585,0.69033366,55,0.8962948,0.890041,0.006253779,False,0.890041,0.890041,True,False
4677,/home/lux1/noise/train/0226/b8ade70b5777493ca822f67e0037786a.jpg,8fa434ffdbb6fabd606d28058374474112651260d747ed7f80a6987e7ce70ca7,226,226,307,322,False,False,both_wrong,0.17537811,0.30011705,0.018851534,0.17646424,3.4604146,2.4764333,0.00587517,0.0015493346,5.13702,6.4699297,1.3893777,1.4131542,322,322,False,True,0.08987644,0.15523762,427,322,False,False,0.9863889,0.0,133,0.7,0.0,0.05,0.85591877,0.8108193,0.7451006,133,0.8157473,0.80147284,0.014274478,False,0.7496636,0.80147284,True,False
4680,/home/lux1/noise/train/0226/d4e9c9c6cb894555a4ca15ba1cb87e4c.jpg,de8518dbb5c6b024da419c973c73f42a14edf5faf1d91f79c2df115caedb19d6,226,226,102,434,False,False,both_wrong,0.34895405,0.26984707,0.249812,0.14347115,3.1007862,2.843967,0.046860587,4.3127806e-05,3.0605783,10.051343,1.2608968,1.4273148,102,434,True,True,0.008675829,0.024107892,102,434,False,False,0.994809,0.1,124,0.2,0.05,0.0,0.8542097,0.817777,0.7035242,470,0.77720344,0.7720949,0.0051085353,False,0.76441073,0.7720949,True,False
4682,/home/lux1/noise/train/0226/e62b6d3c358c488691ccdee3d7421455.jpg,7b1fb0c018362b4351cb5f36b8faea306cf80d04c9e7335daf58299d23aaff3f,226,226,203,114,False,False,both_wrong,0.17161636,0.19028167,0.07870242,0.07041893,3.707314,3.0594969,0.0015148274,0.0017807164,6.4924536,6.3307395,1.4133955,1.4115765,199,322,False,False,0.026585273,0.038570855,203,322,False,False,0.99059105,0.0,147,0.2,0.15,0.05,0.8176505,0.80234635,0.73928803,313,0.7905674,0.787667,0.0029004216,False,0.7402436,0.77849936,True,False
4684,/home/lux1/noise/train/0226/f86615959e91404ea4b1514196760a6a.jpg,6b63d39219701381c87969d6c53c0ebcc7dc62d67152bffd6832b3f7cddff252,226,226,383,362,False,False,both_wrong,0.09681645,0.44282597,0.018421479,0.23978071,3.630961,1.8652322,0.048447162,2.9586313e-06,3.0272815,12.730783,1.2569427,1.4283788,73,362,False,True,0.012156596,0.022765646,73,362,False,False,0.99298775,0.05,362,0.35,0.0,0.35,0.86229396,0.825291,0.6840167,362,0.778291,0.7537576,0.024533391,False,0.64311016,0.778291,True,False
4689,/home/lux1/noise/train/0227/0a87b5e8c144493383a0812ff73fc33c.jpg,c276b99fa9f869750aec9ef1be4ce84131e4072cc118412ff7ac9d8904da1acd,227,227,374,374,False,False,both_wrong,0.79575336,0.86718166,0.6453449,0.74232054,0.7827192,0.4408576,0.15040846,0.124861114,1.8944006,2.0805533,1.049263,1.0956045,374,374,True,True,0.025986437,0.042746074,374,374,False,False,0.9927512,0.35,374,0.45,0.45,0.45,0.930917,0.9085007,0.9150804,374,0.9276053,0.9150804,0.012524843,False,0.9276053,0.9276053,True,False
4697,/home/lux1/noise/train/0227/6f26ab74bee146888f019fff55b30322.jpg,662aea57eb8759254eddd9d2cb6e0e54c2a0ce159db046f476b714040366ba40,227,227,192,192,False,False,both_wrong,0.74429506,0.9936008,0.6368464,0.99086964,1.1171534,0.052186664,0.057386097,0.00071469834,2.857953,7.24365,1.2353449,1.4196016,192,192,True,True,0.00857354,0.00029777462,192,192,False,False,0.9945202,0.05,192,0.3,0.3,0.3,0.9941687,0.91020787,0.8745651,192,0.90943867,0.8793988,0.030039847,False,0.90943867,0.90943867,True,False
4700,/home/lux1/noise/train/0227/9eda8abfb68e4248a5d1aa57fc0a3e8c.jpg,064091270db6a3bd6771fcc81f83cad2f15634c60ce6bafb67698d90402e5f3c,227,227,108,192,False,False,both_wrong,0.28476265,0.6525741,0.005393803,0.53396726,2.449789,1.3935602,0.05272535,0.0438399,2.942659,3.1272109,1.246469,1.268538,192,192,False,True,0.012692215,0.007178126,192,192,False,False,0.9948448,0.0,192,0.15,0.1,0.15,0.92092985,0.8989048,0.7738175,27,0.80876106,0.80037737,0.008383691,False,0.78574246,0.80037737,True,False
4703,/home/lux1/noise/train/0227/eaf7545d297f4ad895885cdf2b8007a7.jpg,d95045d91bf08e88dbf7886730cdc32573583be6bc05fb80dc8d945d3fb57360,227,227,33,33,False,False,both_wrong,0.18988875,0.32026452,0.10657143,0.08831844,3.8203902,2.463706,0.008338472,0.00030157436,4.7868752,8.106494,1.3784916,1.4236683,33,422,True,False,0.03398727,0.07738081,33,422,False,False,0.9897167,0.0,49,0.15,0.05,0.05,0.86855936,0.8366758,0.7521148,445,0.8210756,0.8197816,0.0012940168,False,0.8179193,0.8179193,True,False
4708,/home/lux1/noise/train/0228/0e7f3dd002344eae96c83421b2825c0a.jpg,c923aed4b425ad5ffc5fc6172bc0271998f9b7ccd6b9a6d900c26fd0d0d7df6c,228,228,477,192,False,False,both_wrong,0.103088334,0.5688772,0.0012843981,0.45090884,3.3970423,1.7045001,0.051574133,0.026273815,2.964735,3.6391826,1.2492615,1.316739,97,192,False,True,0.14243382,0.11884454,97,192,False,False,0.81945354,0.0,27,0.15,0.05,0.05,0.80948806,0.75941885,0.60733837,27,0.6491834,0.63506496,0.014118433,False,0.6305365,0.6243355,True,False
4713,/home/lux1/noise/train/0228/5d3838248c8d427e8e771d23f72a6e4d.jpg,5f0801dc897d09803a5e6f87851e480e495fb9840fb20ac1b9945d00b75c4f03,228,228,72,72,False,False,both_wrong,0.623947,0.40656993,0.5273409,0.25535557,2.175005,2.6830294,0.096606135,0.15121436,2.337113,1.8890569,1.1503407,1.0478415,72,72,True,True,0.008945144,0.022095889,72,72,False,False,0.9895313,0.15,228,0.15,0.05,0.05,0.8573499,0.8298195,0.75638914,98,0.7980945,0.79481447,0.0032800436,False,0.743685,0.743685,True,False
4726,/home/lux1/noise/train/0228/eaef81d45aaa4879a3126598bdb2fa29.jpg,7e983e85efdbf2f8f3e4f95fca461a58f0f87e230bf651a69bd7cca90442fa3e,228,228,89,89,False,False,both_wrong,0.30492195,0.5674626,0.15465946,0.4113961,2.9679954,1.67484,0.07666472,0.15606652,2.5683136,1.857473,1.1919147,1.0393302,89,89,True,True,0.012334392,0.019370737,89,89,False,False,0.98825914,0.05,89,0.15,0.15,0.15,0.8680338,0.85049886,0.8644427,89,0.881903,0.873188,0.008714974,False,0.881903,0.881903,True,False
4731,/home/lux1/noise/train/0229/3fa924248c634e4cbe7d4ff0213ac1c9.jpg,b156846ae78b9c03cdad7e35024e07ff84d7f3f567a86a1bba23b2faf57c3090,229,229,425,442,False,False,both_wrong,0.16731024,0.27618742,0.1117365,0.1280073,3.9011843,2.7778852,0.02061015,0.00075224985,3.8819716,7.192442,1.3342178,1.4192741,425,354,True,False,0.040232915,0.059790354,425,442,False,False,0.99385357,0.0,239,0.2,0.0,0.05,0.9258732,0.9003595,0.8184347,20,0.8909395,0.8884213,0.002518177,False,0.87260234,0.8411498,True,False
4735,/home/lux1/noise/train/0229/85efaed624cf40979bd96f225f3ecb36.jpg,fdfb1502031bdf00142f359d6218290a47bbf519fa9547d296f36652b97ad812,229,229,227,227,False,False,both_wrong,0.57882446,0.7848265,0.48053816,0.7351037,1.8728585,1.0249219,0.02604269,0.00025862557,3.6480181,8.260129,1.3174285,1.4241682,227,227,True,True,0.053993173,0.0695117,227,227,False,False,0.9921887,0.0,261,0.3,0.15,0.15,0.9549736,0.930761,0.8472845,192,0.9163284,0.907126,0.009202361,False,0.907126,0.907126,True,False
4737,/home/lux1/noise/train/0229/90b7c46f408c40d68578b90800d2058d.jpg,0dfaef616c0300788dbeb31316d13ea5a06343969d33a2ae6914bd9ec4687c4f,229,229,364,364,False,False,both_wrong,0.18764919,0.4787017,0.041270867,0.34476078,3.0300827,2.0578144,0.07391699,0.01376541,2.6048126,4.2855964,1.1978846,1.3574412,364,364,True,True,0.060471404,0.05406885,364,364,False,False,0.9620096,0.0,364,0.15,0.15,0.15,0.8596678,0.82930404,0.7779379,364,0.8363055,0.8299397,0.006365776,False,0.8363055,0.8363055,True,False
4738,/home/lux1/noise/train/0229/9140f085bc9d43f498f866649f9f3125.jpg,5f6c08adb1b48f9943327f16176c8bda2e35bc25b919472a836d448bf760c87d,229,229,478,258,False,False,both_wrong,0.11017274,0.22496837,0.024986356,0.031829476,4.0463495,3.1193624,0.0059268796,0.00827305,5.1282578,4.794752,1.3891366,1.378767,478,478,True,False,0.010770954,0.019825863,478,478,False,False,0.99551904,0.1,229,0.1,0.05,0.1,0.82360286,0.78752625,0.6902024,137,0.74237585,0.7159703,0.026405573,False,0.67747873,0.7070665,True,False
4746,/home/lux1/noise/train/0229/f36714169d14450db9b90c14439beb03.jpg,9c9fcb94e7c93ad9b7a5ea890f4c843d6a28faa142b369476fa3c7278770d2a5,229,229,137,250,False,False,both_wrong,0.2477575,0.42458555,0.009420991,0.12974826,2.5185678,1.7244666,0.15536988,0.020372061,1.8619467,3.893591,1.0405473,1.3349822,137,250,True,True,0.0066966633,0.009185532,137,250,False,False,0.99804485,0.0,250,0.35,0.2,0.35,0.95288515,0.9149569,0.79521954,137,0.86028874,0.8457518,0.014536917,False,0.86028874,0.8318336,True,False
4747,/home/lux1/noise/train/0229/ffb74b05a24746caa4eb9ef2d09ca96c.jpg,2df1b0216e5593e200b3dd1ee2aa843c659f479061e0f86fcdf29b2935edeab0,229,229,315,315,False,False,both_wrong,0.5898297,0.837391,0.52346724,0.75684035,1.9646608,0.7413322,0.06636245,0.080550656,2.7126238,2.5188692,1.2146533,1.1835804,315,315,True,True,0.025675476,0.0208682,315,315,False,False,0.9920412,0.3,229,0.3,0.2,0.2,0.8993531,0.8917495,0.9008553,315,0.90473324,0.9008553,0.0038779378,False,0.90473324,0.90473324,True,False
4750,/home/lux1/noise/train/0230/1afc55badf844990af9a0e6019f3f98a.jpg,109f41acd20afd93efc18bfaf2c1336ac4d28752bf757d6116bfc90a1bd19617,230,230,182,182,False,False,both_wrong,0.65964085,0.5929058,0.36622941,0.19355947,0.8742962,0.7195108,0.29341143,0.39934635,1.2261794,0.91792613,0.82304114,0.67721367,182,182,True,True,0.0016029583,0.006898836,182,182,False,False,0.9934939,0.2,182,0.6,0.6,0.6,0.9451359,0.920267,0.9033569,182,0.92100376,0.9033569,0.01764685,False,0.92100376,0.92100376,True,False
4752,/home/lux1/noise/train/0230/1e387c4988ab4a669c970d8edf6f326a.jpg,5d8e82d82687797f4e2b355f53ebd51b820a348776e0b0557da166de041f3382,230,230,196,196,False,False,both_wrong,0.44122568,0.7391697,0.3010443,0.5904279,2.31113,0.98532486,0.14018138,0.03199619,1.9648181,3.4421384,1.0675066,1.3001993,196,196,True,True,0.073498935,0.022979576,196,196,False,False,0.89737624,0.2,230,0.2,0.15,0.15,0.9046416,0.8730238,0.82735765,230,0.82735765,0.81976175,0.0075958967,True,0.80684525,0.80684525,True,False
4761,/home/lux1/noise/train/0230/80f33581117b4049a96ae5796a98408e.jpg,979e51881fd79cbf4630695fb697445894d368a7922eaddfd1dbe3378eb5b95a,230,230,433,433,False,False,both_wrong,0.781859,0.840907,0.733705,0.75030625,1.1500679,0.66063744,0.021498855,0.0036060018,3.8397555,5.6251554,1.331388,1.4007218,433,433,True,True,0.0072593126,0.005650493,433,433,False,False,0.99318665,0.0,433,0.65,0.65,0.65,0.86602384,0.82596034,0.8053799,433,0.8509482,0.82354486,0.027403355,False,0.8509482,0.8509482,True,False
4764,/home/lux1/noise/train/0230/98b67ecdd9db468dbef98048909a9645.jpg,fe9afc625c6adb4dcfc6207af5ecd5948744dcf9c3219d48df228dfd58ac6af1,230,230,182,182,False,False,both_wrong,0.8718581,0.85382634,0.8004548,0.7261544,0.5690339,0.48623687,0.07140333,0.12767194,2.6394107,2.0582912,1.2034043,1.0903752,182,182,True,True,0.04484006,0.041159004,182,182,False,False,0.9606781,0.5,230,0.5,0.35,0.35,0.8919511,0.8643793,0.86505955,182,0.87995833,0.86505955,0.014898777,False,0.87995833,0.87995833,True,False
4812,/home/lux1/noise/train/0233/188d745442fb47fd93f503824e740b04.jpg,1d8bbed7d6fa4b65d81f4749ee667d7025f9408be925f20f630d33b5abbc3ace,233,233,350,350,False,False,both_wrong,0.21762326,0.20817192,0.16389827,0.10325115,3.7479281,3.1085973,0.052029133,0.047901645,2.9559515,3.0386055,1.2481557,1.2582978,388,13,False,False,0.0742667,0.10080491,350,13,False,False,0.9699091,0.1,13,0.1,0.0,0.0,0.9617441,0.8334068,0.7657268,354,0.79993856,0.7957656,0.004172981,False,0.7453939,0.7453939,True,False
4814,/home/lux1/noise/train/0233/274dabfe05fb41bf8ed72c6a893a4a68.jpg,9c1ae07ddef56f4a7e1310b478c53870de3a074f97ca89a39ad663d27a65b3ab,233,233,104,434,False,False,both_wrong,0.20346121,0.30209023,0.11551332,0.056997433,3.586749,2.389785,0.047307704,0.02379289,3.0510821,3.7383685,1.2597785,1.3242401,104,434,True,True,0.023667121,0.052869797,104,434,False,False,0.9884721,0.1,74,0.1,0.1,0.0,0.86729854,0.8451331,0.8639917,89,0.865378,0.8642632,0.0011148453,False,0.8642632,0.8544877,True,False
4815,/home/lux1/noise/train/0233/27968a52c9a94d398a0094fe546ddc09.jpg,80f1a816843963864168dca603a4165acad2b0e2caa230af021446a9eff40399,233,233,471,471,False,False,both_wrong,0.42009968,0.7160047,0.29440737,0.5093991,2.8834565,0.9816967,0.12569232,0.20660561,2.0739183,1.5769436,1.0940545,0.95487356,471,471,True,True,0.040164597,0.09940824,471,471,False,False,0.98430276,0.35,233,0.35,0.3,0.3,0.88754016,0.79405355,0.7347956,471,0.7891929,0.77099836,0.018194556,False,0.7891929,0.7891929,True,False
4819,/home/lux1/noise/train/0233/601bffab8e0344adb0dd29996256100a.jpg,949bea87f64a133baffc4ed62c0264a7cd08b9befd2a87c8d0291c2a3c3222d6,233,233,297,49,False,False,both_wrong,0.15133527,0.2551003,0.02047132,0.072602734,3.6683965,2.9165108,0.013387062,0.010971654,4.3134665,4.51244,1.3588154,1.3678849,282,282,False,False,0.062039968,0.10101348,329,49,False,False,0.99167836,0.0,21,0.1,0.0,0.05,0.9051825,0.8748454,0.8445058,233,0.8445058,0.8359118,0.0085939765,True,0.7693627,0.81969076,True,False
4821,/home/lux1/noise/train/0233/689477493b584969b3cd2f557c0ab2b7.jpg,1d8fcbc4c8fb244f3ee01a6fdf6116909968756461aea755c1f6c4fe9fe67a64,233,233,93,93,False,False,both_wrong,0.3709005,0.60006016,0.22302666,0.49830914,2.663135,1.7581843,0.09382069,0.055145547,2.3663697,2.8977792,1.1559807,1.2406574,93,93,True,True,0.016534172,0.034152154,93,93,False,False,0.9884561,0.45,233,0.45,0.05,0.05,0.911764,0.87705547,0.8315508,462,0.8445341,0.8394022,0.0051319003,False,0.8119489,0.8119489,True,False
4822,/home/lux1/noise/train/0233/7035fb23c2a84d66a07bfc345be80cc1.jpg,66cfa206e356acc785099a52dbabeb090179ad1a2fecee78be7257eaf4880507,233,233,337,337,False,False,both_wrong,0.11986064,0.75603634,0.04375098,0.63172853,4.199871,1.0159166,0.04930284,0.00026407503,3.0097737,8.239277,1.2548264,1.4241035,21,21,False,False,0.04955036,0.16874284,21,337,False,False,0.96548784,0.15,233,0.15,0.1,0.1,0.9834273,0.9717762,0.55234045,379,0.5826203,0.5710658,0.011554539,False,0.5175086,0.5175086,True,False
4823,/home/lux1/noise/train/0233/813fde7958e4435dbd207ed4c75d6c65.jpg,aec4548cf0402ef9ba1e3decb3d58f3d3ffc458190deea5cc6da59d131603206,233,233,381,381,False,False,both_wrong,0.23122601,0.27837136,0.14545876,0.08650173,3.5891294,2.470149,0.00016415653,4.29586e-06,8.71469,12.357859,1.4253683,1.4283214,381,412,True,False,0.017210534,0.043795034,381,381,False,False,0.9953519,0.0,74,0.1,0.1,0.1,0.8815026,0.8570458,0.7994627,420,0.8645863,0.85576284,0.008823454,False,0.85576284,0.85576284,True,False
4824,/home/lux1/noise/train/0233/8a3fa052e1a14f8ab08a7ec40e173762.jpg,c6b91dc97d2885fd55ef251be35059dd35e15d3136c284baf56ddb2310e2f45f,233,233,100,100,False,False,both_wrong,0.18767099,0.63764423,0.10733975,0.55005354,3.5922759,1.5960195,0.0021527235,5.1745123e-05,6.1410217,9.869181,1.4091629,1.4271438,100,100,True,True,0.019223148,0.03720694,100,100,False,False,0.99604374,0.0,255,0.15,0.0,0.0,0.89182717,0.87186563,0.78151613,100,0.86151606,0.8590574,0.002458632,False,0.86151606,0.86151606,True,False
4826,/home/lux1/noise/train/0233/aaefaf6b1bc04ac99aca1f78879cad47.jpg,5f16ace26f5edf88bd70b10b0e19d6d534491f4eb3d37a2a4580ed6939b481df,233,233,27,337,False,False,both_wrong,0.096412465,0.7225353,0.01883445,0.59892136,4.32172,1.1380233,0.027941698,0.00012580909,3.577635,8.980745,1.3118155,1.4259126,477,337,False,True,0.03757438,0.038424373,27,337,False,False,0.9749167,0.1,337,0.15,0.1,0.15,0.9784621,0.9666745,0.56567466,379,0.58699834,0.5811022,0.005896151,False,0.52477765,0.5274585,True,False
4827,/home/lux1/noise/train/0233/ab6684adc5ff44d6819adf5b419a00c8.jpg,140bbea98bfa0a4973186a90e7d123ffe1b5897134d510c7f1dc3e14f954c09f,233,233,235,235,False,False,both_wrong,0.5618551,0.87796384,0.50756025,0.8203466,2.4204726,0.6442516,0.054294832,0.00831492,2.9133263,4.789704,1.2426913,1.3785907,235,235,True,True,0.013081559,0.0026626773,235,235,False,False,0.9918501,0.05,205,0.15,0.05,0.05,0.83564484,0.8210422,0.7611096,233,0.7611096,0.7598557,0.0012539029,True,0.75921667,0.75921667,True,False
4829,/home/lux1/noise/train/0233/e93359862592408d83e0cd1d2878bc60.jpg,50cd2b3638a1f8122619e7d3b21a902d5ce3224df85b5b3cc3ae1f914cab9ca6,233,233,306,306,False,False,both_wrong,0.2535306,0.5290394,0.072267085,0.34196624,2.6283574,1.4330534,7.3531075e-05,8.522727e-07,9.517802,13.975359,1.4267458,1.4284908,216,306,False,True,0.014794201,0.029100336,306,306,False,False,0.99313205,0.05,74,0.15,0.1,0.1,0.9136957,0.89565086,0.79911625,216,0.91301155,0.90665185,0.0063596964,False,0.90665185,0.90665185,True,False
